fecha_hora,P,codigo
2019-07-07,0.0,16
2019-07-08,3.048,16
2019-07-09,2.286,16
2019-07-10,0.0,16
2019-07-11,3.556,16
2019-07-12,1.016,16
2019-07-13,6.603999999999996,16
2019-07-14,14.477999999999982,16
2019-07-15,12.445999999999987,16
2019-07-16,1.778,16
2019-07-17,0.0,16
2019-07-18,0.0,16
2019-07-19,0.0,16
2019-07-20,0.0,16
2019-07-21,0.0,16
2019-07-22,0.0,16
2019-07-23,18.795999999999996,16
2019-07-24,0.254,16
2019-07-25,0.254,16
2019-07-26,0.508,16
2019-07-27,0.254,16
2019-07-28,0.0,16
2019-07-29,0.0,16
2019-07-30,1.27,16
2019-07-31,0.0,16
2019-08-01,0.0,16
2019-08-02,18.288,16
2019-08-03,0.0,16
2019-08-04,0.0,16
2019-08-05,0.0,16
2019-08-06,0.0,16
2019-08-07,0.0,16
2019-08-08,0.0,16
2019-08-09,0.0,16
2019-08-10,0.0,16
2019-08-11,0.0,16
2019-08-12,0.0,16
2019-08-13,0.0,16
2019-08-14,0.0,16
2019-08-15,0.0,16
2019-08-16,6.603999999999997,16
2019-08-17,2.286,16
2019-08-18,3.81,16
2019-08-19,0.0,16
2019-08-20,0.0,16
2019-08-21,0.0,16
2019-08-22,0.0,16
2019-08-23,0.0,16
2019-08-24,0.0,16
2019-08-25,0.0,16
2019-08-26,0.0,16
2019-08-27,0.0,16
2019-08-28,0.0,16
2019-08-29,0.0,16
2019-08-30,0.0,16
2019-08-31,0.0,16
2019-09-01,0.0,16
2019-09-02,0.0,16
2019-09-03,0.0,16
2019-09-04,0.0,16
2019-09-05,1.27,16
2019-09-06,3.81,16
2019-09-07,0.0,16
2019-09-08,0.0,16
2019-09-09,0.0,16
2019-09-10,0.0,16
2019-09-11,2.54,16
2019-09-12,2.032,16
2019-09-13,10.15999999999999,16
2019-09-14,0.0,16
2019-09-15,0.0,16
2019-09-16,9.65199999999999,16
2019-09-17,4.571999999999999,16
2019-09-18,23.368000000000002,16
2019-09-19,5.841999999999997,16
2019-09-20,1.27,16
2019-09-21,0.508,16
2019-09-22,3.048,16
2019-09-23,16.509999999999987,16
2019-09-24,0.508,16
2019-09-25,24.130000000000038,16
2019-09-26,22.352000000000018,16
2019-09-27,0.0,16
2019-09-28,2.794,16
2019-09-29,0.254,16
2019-09-30,43.941999999999965,16
2019-10-01,4.825999999999999,16
2019-10-02,0.508,16
2019-10-03,5.841999999999997,16
2019-10-04,0.0,16
2019-10-05,0.508,16
2019-10-06,0.0,16
2019-10-07,1.524,16
2019-10-08,0.508,16
2019-10-09,2.286,16
2019-10-10,0.762,16
2019-10-11,1.778,16
2019-10-12,4.318,16
2019-10-13,4.571999999999999,16
2019-10-14,7.365999999999994,16
2019-10-15,0.254,16
2019-10-16,0.0,16
2019-10-17,5.587999999999997,16
2019-10-18,14.731999999999994,16
2019-10-19,2.794,16
2019-10-20,0.508,16
2019-10-21,11.43,16
2019-10-22,25.400000000000023,16
2019-10-23,19.304,16
2019-10-24,20.827999999999992,16
2019-10-25,1.524,16
2019-10-26,3.302,16
2019-10-27,10.413999999999989,16
2019-10-28,0.0,16
2019-10-29,3.302,16
2019-10-30,5.587999999999997,16
2019-10-31,14.731999999999982,16
2019-11-01,18.034000000000006,16
2019-11-02,1.778,16
2019-11-03,1.27,16
2019-11-04,0.254,16
2019-11-05,0.254,16
2019-11-06,0.0,16
2019-11-07,0.0,16
2019-11-08,15.239999999999988,16
2019-11-09,1.016,16
2019-11-10,9.65199999999999,16
2019-11-11,12.445999999999986,16
2019-11-12,22.606000000000016,16
2019-11-13,6.0959999999999965,16
2019-11-14,11.937999999999994,16
2019-11-15,0.0,16
2019-11-16,4.318,16
2019-11-17,7.619999999999996,16
2019-11-18,0.508,16
2019-11-19,5.333999999999998,16
2019-11-20,1.524,16
2019-11-21,0.0,16
2019-11-22,21.59000000000002,16
2019-11-23,4.571999999999999,16
2019-11-24,0.0,16
2019-11-25,0.0,16
2019-11-26,0.254,16
2019-11-27,0.0,16
2019-11-28,3.048,16
2019-11-29,2.032,16
2019-11-30,0.0,16
2019-12-01,0.0,16
2019-12-02,0.0,16
2019-12-03,0.0,16
2019-12-04,13.715999999999994,16
2019-12-05,0.254,16
2019-12-06,0.0,16
2019-12-07,1.524,16
2019-12-08,0.0,16
2019-12-09,0.0,16
2019-12-10,0.0,16
2019-12-11,0.254,16
2019-12-12,1.778,16
2019-12-13,1.778,16
2019-12-14,10.15999999999999,16
2019-12-15,1.778,16
2019-12-16,0.254,16
2019-12-17,0.0,16
2019-12-18,1.27,16
2019-12-19,0.508,16
2019-12-20,0.0,16
2019-12-21,0.0,16
2019-12-22,0.0,16
2019-12-23,0.0,16
2019-12-24,0.0,16
2019-12-25,0.0,16
2019-12-26,0.508,16
2019-12-27,0.0,16
2019-12-28,0.0,16
2019-12-29,1.778,16
2019-12-30,1.016,16
2019-12-31,13.461999999999984,16
2020-01-01,0.0,16
2020-01-02,0.0,16
2020-01-03,0.0,16
2020-01-04,0.0,16
2020-01-05,0.0,16
2020-01-06,0.0,16
2020-01-07,0.0,16
2020-01-08,0.0,16
2020-01-09,0.0,16
2020-01-10,0.0,16
2020-01-11,0.0,16
2020-01-12,0.0,16
2020-01-13,0.0,16
2020-01-14,0.0,16
2020-01-15,0.0,16
2020-01-16,0.0,16
2020-01-17,0.0,16
2020-01-18,0.0,16
2020-01-19,0.0,16
2020-01-20,1.016,16
2020-01-21,23.622,16
2020-01-22,2.286,16
2020-01-23,0.254,16
2020-01-24,1.524,16
2020-01-25,0.0,16
2020-01-26,0.0,16
2020-01-27,2.54,16
2020-01-28,6.603999999999997,16
2020-01-29,0.0,16
2020-01-30,0.0,16
2020-01-31,0.0,16
2020-02-01,0.0,16
2020-02-02,5.079999999999998,16
2020-02-03,0.0,16
2020-02-04,0.0,16
2020-02-05,0.0,16
2020-02-06,0.0,16
2020-02-07,3.302,16
2020-02-08,0.0,16
2020-02-09,0.0,16
2020-02-10,0.0,16
2020-02-11,0.0,16
2020-02-12,0.0,16
2020-02-13,0.0,16
2020-02-14,5.334,16
2020-02-15,3.556,16
2020-02-16,0.0,16
2020-02-17,0.0,16
2020-02-18,0.0,16
2020-02-19,0.0,16
2020-02-20,1.778,16
2020-02-21,24.638000000000023,16
2020-02-22,23.621999999999996,16
2020-02-23,0.0,16
2020-02-24,0.0,16
2020-02-25,1.27,16
2020-02-26,0.0,16
2020-02-27,1.778,16
2020-02-28,0.254,16
2020-02-29,0.0,16
2020-03-01,0.0,16
2020-03-02,0.0,16
2020-03-03,13.208,16
2020-03-04,4.318,16
2020-03-05,0.0,16
2020-03-06,2.286,16
2020-03-07,0.0,16
2020-03-08,0.0,16
2020-03-09,0.762,16
2020-03-10,8.381999999999993,16
2020-03-11,4.571999999999999,16
2020-03-12,0.0,16
2020-03-13,1.778,16
2020-03-14,0.0,16
2020-03-15,0.0,16
2020-03-16,1.778,16
2020-03-17,0.0,16
2020-03-18,0.0,16
2020-03-19,15.23999999999999,16
2020-03-20,3.556,16
2020-03-21,8.127999999999995,16
2020-03-22,1.778,16
2020-03-23,0.254,16
2020-03-24,0.0,16
2020-03-25,0.0,16
2020-03-26,0.0,16
2020-03-27,0.0,16
2020-03-28,0.0,16
2020-03-29,15.747999999999989,16
2020-03-30,0.762,16
2020-03-31,14.22399999999999,16
2020-04-01,4.825999999999999,16
2020-04-02,0.254,16
2020-04-03,0.0,16
2020-04-04,2.54,16
2020-04-05,1.27,16
2020-04-06,0.254,16
2020-04-07,0.0,16
2020-04-08,0.0,16
2020-04-09,17.017999999999997,16
2020-04-10,0.0,16
2020-04-11,5.334,16
2020-04-12,1.524,16
2020-04-13,7.365999999999996,16
2020-04-14,0.254,16
2020-04-15,30.480000000000018,16
2020-04-16,0.254,16
2020-04-17,0.0,16
2020-04-18,0.762,16
2020-04-19,5.841999999999997,16
2020-04-20,5.334,16
2020-04-21,1.778,16
2020-04-22,14.985999999999992,16
2020-04-23,0.508,16
2020-04-24,12.446,16
2020-04-25,0.0,16
2020-04-26,0.0,16
2020-04-27,0.0,16
2020-04-28,0.0,16
2020-04-29,2.032,16
2020-04-30,0.0,16
2020-05-01,0.0,16
2020-05-02,0.0,16
2020-05-03,0.0,16
2020-05-04,0.508,16
2020-05-05,3.048,16
2020-05-06,1.016,16
2020-05-07,0.0,16
2020-05-08,0.0,16
2020-05-09,0.0,16
2020-05-10,0.0,16
2020-05-11,0.0,16
2020-05-12,3.302,16
2020-05-13,1.016,16
2020-05-14,0.0,16
2020-05-15,2.286,16
2020-05-16,4.064,16
2020-05-17,0.0,16
2020-05-18,5.08,16
2020-05-19,14.47799999999999,16
2020-05-20,0.0,16
2020-05-21,0.0,16
2020-05-22,0.0,16
2020-05-23,0.0,16
2020-05-24,0.762,16
2020-05-25,0.0,16
2020-05-26,0.0,16
2020-05-27,17.271999999999995,16
2020-05-28,5.841999999999997,16
2020-05-29,11.17599999999999,16
2020-05-30,25.146000000000033,16
2020-05-31,0.508,16
2020-06-01,6.35,16
2020-06-02,1.016,16
2020-06-03,7.365999999999994,16
2020-06-04,0.254,16
2020-06-05,0.0,16
2020-06-06,1.524,16
2020-06-07,0.0,16
2020-06-08,2.032,16
2020-06-09,4.318,16
2020-06-10,0.762,16
2020-06-11,5.333999999999998,16
2020-06-12,13.969999999999986,16
2020-06-13,0.0,16
2020-06-14,0.508,16
2020-06-15,1.27,16
2020-06-16,0.508,16
2020-06-17,3.302,16
2020-06-18,4.571999999999999,16
2020-06-19,7.365999999999994,16
2020-06-20,10.413999999999989,16
2020-06-21,0.254,16
2020-06-22,3.81,16
2020-06-23,0.0,16
2020-06-24,0.0,16
2020-06-25,0.508,16
2020-06-26,5.333999999999998,16
2020-06-27,3.81,16
2020-06-28,9.90599999999999,16
2020-06-29,0.762,16
2020-06-30,0.254,16
2020-07-01,22.860000000000017,16
2020-07-02,11.175999999999988,16
2020-07-03,5.841999999999997,16
2020-07-04,24.13000000000003,16
2020-07-05,5.587999999999997,16
2020-07-06,1.016,16
2020-07-07,9.143999999999991,16
2020-07-08,16.00199999999998,16
2020-07-09,3.302,16
2020-07-10,2.54,16
2020-07-11,12.44599999999999,16
2020-07-12,4.318,16
2020-07-13,11.175999999999988,16
2020-07-14,10.15999999999999,16
2020-07-15,0.0,16
2020-07-16,0.0,16
2020-07-17,0.0,16
2020-07-18,0.0,16
2020-07-19,0.0,16
2020-07-20,0.0,16
2020-07-21,0.0,16
2020-07-22,2.54,16
2020-07-23,25.90800000000004,16
2020-07-24,24.13000000000002,16
2020-07-25,2.032,16
2020-07-26,0.762,16
2020-07-27,9.65199999999999,16
2020-07-28,7.8739999999999934,16
2020-07-29,1.27,16
2020-07-30,9.905999999999997,16
2020-07-31,0.0,16
2020-08-01,1.524,16
2020-08-02,0.0,16
2020-08-03,0.0,16
2020-08-04,0.0,16
2020-08-05,0.0,16
2020-08-06,0.0,16
2020-08-07,0.0,16
2020-08-08,0.0,16
2020-08-09,0.0,16
2020-08-10,0.0,16
2020-08-11,0.762,16
2020-08-12,4.064,16
2020-08-13,11.175999999999988,16
2020-08-14,2.286,16
2020-08-15,5.587999999999997,16
2020-08-16,1.016,16
2020-08-17,7.365999999999994,16
2020-08-18,0.254,16
2020-08-19,17.779999999999994,16
2020-08-20,13.207999999999984,16
2020-08-21,1.27,16
2020-08-22,5.587999999999997,16
2020-08-23,1.27,16
2020-08-24,20.06600000000001,16
2020-08-25,4.318,16
2020-08-26,4.571999999999999,16
2020-08-27,0.0,16
2020-08-28,3.556,16
2020-08-29,0.508,16
2020-08-30,0.254,16
2020-08-31,4.318,16
2020-09-01,30.226000000000038,16
2020-09-02,2.54,16
2020-09-03,33.782,16
2020-09-04,7.365999999999994,16
2020-09-05,9.143999999999997,16
2020-09-06,5.079999999999998,16
2020-09-07,21.082000000000026,16
2020-09-08,6.603999999999996,16
2020-09-09,0.0,16
2020-09-10,4.825999999999999,16
2020-09-11,0.508,16
2020-09-12,14.985999999999983,16
2020-09-13,2.54,16
2020-09-14,1.778,16
2020-09-15,2.54,16
2020-09-16,4.825999999999999,16
2020-09-17,2.794,16
2020-09-18,25.146000000000036,16
2020-09-19,8.889999999999993,16
2020-09-20,23.36800000000001,16
2020-09-21,1.27,16
2020-09-22,2.032,16
2020-09-23,0.0,16
2020-09-24,1.524,16
2020-09-25,0.0,16
2020-09-26,1.524,16
2020-09-27,0.0,16
2020-09-28,0.0,16
2020-09-29,8.381999999999998,16
2020-09-30,8.381999999999993,16
2020-10-01,0.254,16
2020-10-02,7.1119999999999965,16
2020-10-03,3.556,16
2020-10-04,19.558000000000003,16
2020-10-05,3.048,16
2020-10-06,3.81,16
2020-10-07,0.0,16
2020-10-08,0.0,16
2020-10-09,0.0,16
2020-10-10,0.0,16
2020-10-11,0.0,16
2020-10-12,0.508,16
2020-10-13,6.349999999999996,16
2020-10-14,0.254,16
2020-10-15,1.778,16
2020-10-16,0.0,16
2020-10-17,0.0,16
2020-10-18,7.365999999999994,16
2020-10-19,1.016,16
2020-10-20,3.048,16
2020-10-21,0.0,16
2020-10-22,11.42999999999999,16
2020-10-23,5.079999999999998,16
2020-10-24,3.048,16
2020-10-25,6.349999999999996,16
2020-10-26,7.365999999999998,16
2020-10-27,7.365999999999996,16
2020-10-28,16.509999999999998,16
2020-10-29,7.111999999999995,16
2020-10-30,1.524,16
2020-10-31,13.715999999999985,16
2020-11-01,3.556,16
2020-11-02,0.0,16
2020-11-03,13.207999999999993,16
2020-11-04,2.794,16
2020-11-05,0.508,16
2020-11-06,8.635999999999994,16
2020-11-07,0.508,16
2020-11-08,10.921999999999993,16
2020-11-09,0.762,16
2020-11-10,11.937999999999986,16
2020-11-11,4.064,16
2020-11-12,1.016,16
2020-11-13,33.02000000000005,16
2020-11-14,8.381999999999993,16
2020-11-15,44.195999999999934,16
2020-11-16,0.508,16
2020-11-17,34.54399999999999,16
2020-11-18,0.0,16
2020-11-19,0.0,16
2020-11-20,25.400000000000013,16
2020-11-21,3.302,16
2020-11-22,1.524,16
2020-11-23,0.0,16
2020-11-24,0.508,16
2020-11-25,0.0,16
2020-11-26,4.318,16
2020-11-27,15.747999999999982,16
2020-11-28,4.571999999999999,16
2020-11-29,0.0,16
2020-11-30,11.683999999999987,16
2020-12-01,4.571999999999999,16
2020-12-02,14.223999999999982,16
2020-12-03,7.111999999999995,16
2020-12-04,0.0,16
2020-12-05,0.0,16
2020-12-06,3.556,16
2020-12-07,0.0,16
2020-12-08,3.556,16
2020-12-09,0.254,16
2020-12-10,0.254,16
2020-12-11,0.0,16
2020-12-12,0.0,16
2020-12-13,0.0,16
2020-12-14,0.0,16
2020-12-15,1.27,16
2020-12-16,0.0,16
2020-12-17,0.0,16
2020-12-18,3.048,16
2020-12-19,1.27,16
2020-12-20,3.302,16
2020-12-21,0.0,16
2020-12-22,0.0,16
2020-12-23,0.0,16
2020-12-24,4.064,16
2020-12-25,14.985999999999981,16
2020-12-26,8.381999999999996,16
2020-12-27,15.74799999999998,16
2020-12-28,3.048,16
2020-12-29,0.0,16
2020-12-30,1.524,16
2020-12-31,0.0,16
2011-03-12,0.0,17
2011-03-13,0.0,17
2011-03-14,2.793,17
2011-03-15,1.016,17
2011-03-16,1.524,17
2011-03-17,0.0,17
2011-03-18,5.587999999999997,17
2011-03-19,2.54,17
2011-03-20,12.69999999999999,17
2011-03-21,16.509999999999984,17
2011-03-22,4.571,17
2011-03-23,25.64700000000002,17
2011-03-24,8.633999999999997,17
2011-03-25,5.077999999999999,17
2011-03-26,0.0,17
2011-03-27,0.0,17
2011-03-28,2.793,17
2011-03-29,3.047,17
2011-03-30,0.254,17
2011-03-31,0.0,17
2011-04-01,0.762,17
2011-04-02,3.809,17
2011-04-03,0.762,17
2011-04-04,5.333999999999998,17
2011-04-05,10.921999999999992,17
2011-04-06,12.697999999999993,17
2011-04-07,20.316000000000003,17
2011-04-08,29.965000000000007,17
2011-04-09,11.931999999999995,17
2011-04-10,44.94699999999995,17
2011-04-11,11.424999999999999,17
2011-04-12,16.508999999999993,17
2011-04-13,2.54,17
2011-04-14,12.694999999999997,17
2011-04-15,27.175000000000026,17
2011-04-16,2.032,17
2011-04-17,10.412999999999993,17
2011-04-18,1.524,17
2011-04-19,12.19199999999999,17
2011-04-20,41.39600000000002,17
2011-04-21,1.524,17
2011-04-22,11.175999999999988,17
2011-04-23,5.587999999999997,17
2011-04-24,0.0,17
2011-04-25,0.0,17
2011-04-26,52.55800000000005,17
2011-04-27,32.502999999999986,17
2011-04-28,17.26999999999999,17
2011-04-29,5.586999999999998,17
2011-04-30,1.5230000000000001,17
2011-05-01,4.064,17
2011-05-02,2.539,17
2011-05-03,3.048,17
2011-05-04,3.047,17
2011-05-05,0.254,17
2011-05-06,0.254,17
2011-05-07,9.646,17
2011-05-08,1.016,17
2011-05-09,0.0,17
2011-05-10,2.286,17
2011-05-11,2.794,17
2011-05-12,6.349999999999996,17
2011-05-13,23.616000000000025,17
2011-05-14,2.032,17
2011-05-15,0.0,17
2011-05-16,0.0,17
2011-05-17,0.0,17
2011-05-18,0.0,17
2011-05-19,0.0,17
2011-05-20,0.0,17
2011-05-21,2.032,17
2011-05-22,21.07700000000001,17
2011-05-23,1.27,17
2011-05-24,15.235999999999992,17
2011-05-25,7.1119999999999965,17
2011-05-26,1.524,17
2011-05-27,0.0,17
2011-05-28,29.706000000000003,17
2011-05-29,0.0,17
2011-05-30,0.0,17
2011-05-31,3.302,17
2011-06-01,25.90400000000003,17
2011-06-02,34.02599999999999,17
2011-06-03,0.0,17
2011-06-04,0.762,17
2011-06-05,34.028,17
2011-06-06,13.712999999999996,17
2011-06-07,0.254,17
2011-06-08,0.0,17
2011-06-09,0.0,17
2011-06-10,0.0,17
2011-06-11,0.0,17
2011-06-12,0.0,17
2011-06-13,1.016,17
2011-06-14,0.0,17
2011-06-15,0.0,17
2011-06-16,0.0,17
2011-06-17,9.904999999999994,17
2011-06-18,11.683999999999996,17
2011-06-19,9.901999999999996,17
2011-06-20,0.0,17
2011-06-21,0.0,17
2011-06-22,31.486000000000004,17
2011-06-23,16.25599999999999,17
2011-06-24,8.127999999999998,17
2011-06-25,19.808999999999997,17
2011-06-26,17.774000000000008,17
2011-06-27,24.37500000000002,17
2011-06-28,0.0,17
2011-06-29,2.539,17
2011-06-30,10.411999999999997,17
2011-07-01,2.032,17
2011-07-02,0.0,17
2011-07-03,8.127999999999995,17
2011-07-04,1.27,17
2011-07-05,0.0,17
2011-07-06,0.762,17
2011-07-07,0.0,17
2011-07-08,0.0,17
2011-07-09,0.0,17
2011-07-10,0.0,17
2011-07-11,0.508,17
2011-07-12,43.929000000000016,17
2011-07-13,16.506999999999994,17
2011-07-14,5.587999999999997,17
2011-07-15,16.25199999999999,17
2011-07-16,2.5389999999999997,17
2011-07-17,0.0,17
2011-07-18,19.808999999999994,17
2011-07-19,0.254,17
2011-07-20,3.302,17
2011-07-21,0.0,17
2011-07-22,0.0,17
2011-07-23,0.0,17
2011-07-24,0.0,17
2011-07-25,0.0,17
2011-07-26,0.0,17
2011-07-27,0.0,17
2011-07-28,21.071999999999992,17
2011-07-29,4.318,17
2011-07-30,10.665999999999993,17
2011-07-31,26.15200000000001,17
2011-08-01,0.0,17
2011-08-02,17.27,17
2011-08-03,2.54,17
2011-08-04,1.016,17
2011-08-05,2.286,17
2011-08-06,0.0,17
2011-08-07,0.0,17
2011-08-08,0.0,17
2011-08-09,0.0,17
2011-08-10,0.0,17
2011-08-11,0.508,17
2011-08-12,5.587999999999999,17
2011-08-13,1.778,17
2011-08-14,2.285,17
2011-08-15,1.27,17
2011-08-16,3.048,17
2011-08-17,3.81,17
2011-08-18,13.203999999999997,17
2011-08-19,45.70999999999999,17
2011-08-20,5.841999999999997,17
2011-08-21,6.093,17
2011-08-22,10.413999999999996,17
2011-08-23,8.381999999999994,17
2011-08-24,9.901999999999997,17
2011-08-25,1.0150000000000001,17
2011-08-26,0.0,17
2011-08-27,0.0,17
2011-08-28,2.794,17
2011-08-29,0.0,17
2011-08-30,0.0,17
2011-08-31,0.0,17
2011-09-01,0.0,17
2011-09-02,0.0,17
2011-09-03,0.0,17
2011-09-04,0.0,17
2011-09-05,0.0,17
2011-09-06,5.08,17
2011-09-07,5.587999999999997,17
2011-09-08,7.109999999999994,17
2011-09-09,2.032,17
2011-09-10,32.252,17
2011-09-11,18.284999999999993,17
2011-09-12,6.095000000000001,17
2011-09-13,0.0,17
2011-09-14,2.54,17
2011-09-15,2.032,17
2011-09-16,9.395,17
2011-09-17,1.27,17
2011-09-18,44.191999999999986,17
2011-09-19,4.5699999999999985,17
2011-09-20,10.666999999999994,17
2011-09-21,5.587999999999997,17
2011-09-22,0.254,17
2011-09-23,1.778,17
2011-09-24,17.774999999999995,17
2011-09-25,8.888999999999996,17
2011-09-26,7.616999999999999,17
2011-09-27,0.0,17
2011-09-28,0.0,17
2011-09-29,0.0,17
2011-09-30,0.0,17
2011-10-01,4.064,17
2011-10-02,0.762,17
2011-10-03,5.331000000000001,17
2011-10-04,35.55099999999998,17
2011-10-05,12.949999999999996,17
2011-10-06,11.173999999999998,17
2011-10-07,4.064,17
2011-10-08,7.8679999999999986,17
2011-10-09,20.821,17
2011-10-10,6.603999999999996,17
2011-10-11,3.302,17
2011-10-12,24.379000000000023,17
2011-10-13,2.539,17
2011-10-14,25.143000000000026,17
2011-10-15,2.286,17
2011-10-16,43.42499999999999,17
2011-10-17,4.571999999999999,17
2011-10-18,0.762,17
2011-10-19,1.016,17
2011-10-20,0.0,17
2011-10-21,0.0,17
2011-10-22,0.254,17
2011-10-23,0.0,17
2011-10-24,0.0,17
2011-10-25,1.2690000000000001,17
2011-10-26,5.079999999999998,17
2011-10-27,11.426999999999994,17
2011-10-28,20.315999999999995,17
2011-10-29,1.016,17
2011-10-30,11.429999999999987,17
2011-10-31,0.0,17
2011-11-01,0.0,17
2011-11-02,0.0,17
2011-11-03,1.27,17
2011-11-04,3.809,17
2011-11-05,16.505999999999997,17
2011-11-06,0.0,17
2011-11-07,1.016,17
2011-11-08,5.079999999999998,17
2011-11-09,0.0,17
2011-11-10,4.317,17
2011-11-11,1.27,17
2011-11-12,2.794,17
2011-11-13,3.81,17
2011-11-14,20.56800000000002,17
2011-11-15,6.857,17
2011-11-16,0.254,17
2011-11-17,0.762,17
2011-11-18,13.460999999999995,17
2011-11-19,6.603999999999997,17
2011-11-20,35.044000000000004,17
2011-11-21,0.254,17
2011-11-22,4.064,17
2011-11-23,8.885,17
2011-11-24,11.17399999999999,17
2011-11-25,3.809,17
2011-11-26,7.870999999999999,17
2011-11-27,3.301,17
2011-11-28,7.110999999999995,17
2011-11-29,1.016,17
2011-11-30,5.584999999999999,17
2011-12-01,0.0,17
2011-12-02,2.793,17
2011-12-03,25.141,17
2011-12-04,16.755999999999993,17
2011-12-05,27.678000000000004,17
2011-12-06,1.27,17
2011-12-07,36.05999999999996,17
2011-12-08,6.8569999999999975,17
2011-12-09,0.0,17
2011-12-10,29.457000000000004,17
2011-12-11,1.016,17
2011-12-12,0.508,17
2011-12-13,10.410999999999996,17
2011-12-14,6.6,17
2011-12-15,2.286,17
2011-12-16,16.755999999999997,17
2011-12-17,4.568999999999999,17
2011-12-18,48.50599999999998,17
2011-12-19,3.302,17
2011-12-20,2.54,17
2011-12-21,0.0,17
2011-12-22,0.0,17
2011-12-23,0.0,17
2011-12-24,4.571999999999999,17
2011-12-25,0.0,17
2011-12-26,0.0,17
2011-12-27,1.0150000000000001,17
2011-12-28,0.0,17
2011-12-29,0.0,17
2011-12-30,0.0,17
2011-12-31,0.0,17
2012-01-01,0.0,17
2012-01-02,0.0,17
2012-01-03,2.793,17
2012-01-04,0.254,17
2012-01-05,3.302,17
2012-01-06,0.0,17
2012-01-07,0.0,17
2012-01-08,0.0,17
2012-01-09,0.0,17
2012-01-10,0.0,17
2012-01-11,0.0,17
2012-01-12,0.0,17
2012-01-13,0.0,17
2012-01-14,0.0,17
2012-01-15,1.27,17
2012-01-16,1.27,17
2012-01-17,10.155999999999997,17
2012-01-18,3.81,17
2012-01-19,0.508,17
2012-01-20,1.524,17
2012-01-21,27.169999999999995,17
2012-01-22,6.0959999999999965,17
2012-01-23,0.0,17
2012-01-24,0.0,17
2012-01-25,0.0,17
2012-01-26,0.254,17
2012-01-27,0.508,17
2012-01-28,0.0,17
2012-01-29,0.0,17
2012-01-30,6.601999999999999,17
2012-01-31,1.778,17
2012-02-01,0.254,17
2012-02-02,0.0,17
2012-02-03,0.762,17
2012-02-04,0.0,17
2012-02-05,0.0,17
2012-02-06,3.556,17
2012-02-07,0.0,17
2012-02-08,5.586999999999998,17
2012-02-09,0.0,17
2012-02-10,2.2849999999999997,17
2012-02-11,0.0,17
2012-02-12,0.0,17
2012-02-13,0.0,17
2012-02-14,0.0,17
2012-02-15,0.0,17
2012-02-16,0.0,17
2012-02-17,2.032,17
2012-02-18,7.364000000000001,17
2012-02-19,0.0,17
2012-02-20,0.0,17
2012-02-21,0.0,17
2012-02-22,0.0,17
2012-02-23,0.0,17
2012-02-24,0.254,17
2012-02-25,0.254,17
2012-02-26,1.5230000000000001,17
2012-02-27,0.0,17
2012-02-28,1.524,17
2012-02-29,15.994999999999992,17
2012-03-01,0.0,17
2012-03-02,0.0,17
2012-03-03,5.33,17
2012-03-04,1.27,17
2012-03-05,8.381999999999994,17
2012-03-06,0.762,17
2012-03-07,0.0,17
2012-03-08,0.254,17
2012-03-09,3.048,17
2012-03-10,8.635999999999994,17
2012-03-11,0.0,17
2012-03-12,1.016,17
2012-03-13,0.508,17
2012-03-14,0.0,17
2012-03-15,0.0,17
2012-03-16,0.0,17
2012-03-17,5.587999999999997,17
2012-03-18,28.692000000000007,17
2012-03-19,1.524,17
2012-03-20,1.016,17
2012-03-21,21.075000000000017,17
2012-03-22,0.762,17
2012-03-23,10.918,17
2012-03-24,2.794,17
2012-03-25,1.016,17
2012-03-26,4.572,17
2012-03-27,1.27,17
2012-03-28,0.508,17
2012-03-29,0.0,17
2012-03-30,7.365999999999996,17
2012-03-31,0.0,17
2012-04-01,18.537000000000003,17
2012-04-02,5.841999999999997,17
2012-04-03,14.474999999999994,17
2012-04-04,5.079999999999998,17
2012-04-05,9.905999999999992,17
2012-04-06,4.063000000000001,17
2012-04-07,31.238000000000042,17
2012-04-08,33.267,17
2012-04-09,13.201999999999996,17
2012-04-10,18.53299999999999,17
2012-04-11,10.667999999999994,17
2012-04-12,26.664,17
2012-04-13,1.524,17
2012-04-14,0.0,17
2012-04-15,3.809,17
2012-04-16,0.0,17
2012-04-17,1.27,17
2012-04-18,12.951,17
2012-04-19,13.711999999999989,17
2012-04-20,2.032,17
2012-04-21,0.762,17
2012-04-22,0.254,17
2012-04-23,0.254,17
2012-04-24,27.171,17
2012-04-25,8.632999999999997,17
2012-04-26,2.794,17
2012-04-27,4.825999999999999,17
2012-04-28,29.204,17
2012-04-29,2.032,17
2012-04-30,8.379,17
2012-05-01,30.21900000000001,17
2012-05-02,13.966999999999992,17
2012-05-03,7.111999999999995,17
2012-05-04,2.54,17
2012-05-05,8.379999999999999,17
2012-05-06,20.567000000000018,17
2012-05-07,23.110000000000014,17
2012-05-08,1.27,17
2012-05-09,2.794,17
2012-05-10,0.508,17
2012-05-11,1.524,17
2012-05-12,9.142999999999999,17
2012-05-13,1.778,17
2012-05-14,0.254,17
2012-05-15,0.0,17
2012-05-16,0.0,17
2012-05-17,0.254,17
2012-05-18,1.016,17
2012-05-19,7.364999999999997,17
2012-05-20,0.0,17
2012-05-21,3.556,17
2012-05-22,10.917999999999994,17
2012-05-23,4.571999999999999,17
2012-05-24,3.556,17
2012-05-25,2.032,17
2012-05-26,4.064,17
2012-05-27,0.254,17
